content_id,lineage_uid,lineage_confidence,course_family_id,course_uid,course_version,is_current,program,education_level,course_code,course_name_sv,content_order,text_exact,content_area_candidate,explicit_terms,source_file,confidence,notes
OMG518_v01_CONTENT_004,OMG518_CONTENT_004,baseline,OMG518,OMG518_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG518,Klinisk utbildning inom kommunal vård och omsorg,4,handha läkemedel,läkemedel/farmakologi,läkemedel,Kurs7_kusk_OMG518.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG518_v01_CONTENT_005,OMG518_CONTENT_005,baseline,OMG518,OMG518_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG518,Klinisk utbildning inom kommunal vård och omsorg,5,lagar och förfatsningar inom äldrevård samt inom våld I nära relationer,juridik/författningar,lagar,Kurs7_kusk_OMG518.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG518_v01_CONTENT_006,OMG518_CONTENT_006,baseline,OMG518,OMG518_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG518,Klinisk utbildning inom kommunal vård och omsorg,6,"Våld i nära relationer hos äldre personer, vid nedsatt funktionsförmåga",missing,missing,Kurs7_kusk_OMG518.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG518_v01_CONTENT_007,OMG518_CONTENT_007,baseline,OMG518,OMG518_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG518,Klinisk utbildning inom kommunal vård och omsorg,7,samt våldets konsekvenser,missing,missing,Kurs7_kusk_OMG518.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG518_v01_CONTENT_008,OMG518_CONTENT_008,baseline,OMG518,OMG518_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG518,Klinisk utbildning inom kommunal vård och omsorg,8,uppbrottstrappan vid våld i nära relationer hos äldre personer,missing,missing,Kurs7_kusk_OMG518.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG518_v01_CONTENT_009,OMG518_CONTENT_009,baseline,OMG518,OMG518_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG518,Klinisk utbildning inom kommunal vård och omsorg,9,"omvårdnadsproblem, omvårdnadsåtgärder och medicinsk behandling vid",missing,missing,Kurs7_kusk_OMG518.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG518_v01_CONTENT_010,OMG518_CONTENT_010,baseline,OMG518,OMG518_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG518,Klinisk utbildning inom kommunal vård och omsorg,10,vanligt förekommande sjukdomstillstånd hos äldre,missing,missing,Kurs7_kusk_OMG518.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG518_v01_CONTENT_011,OMG518_CONTENT_011,baseline,OMG518,OMG518_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG518,Klinisk utbildning inom kommunal vård och omsorg,11,åldrandets sjukdomar och påverkande faktorer,missing,missing,Kurs7_kusk_OMG518.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG518_v01_CONTENT_012,OMG518_CONTENT_012,baseline,OMG518,OMG518_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG518,Klinisk utbildning inom kommunal vård och omsorg,12,VFU (verksamhetsförlagd utbildning),VFU/klinisk utbildning,VFU; verksamhetsförlagd utbildning,Kurs7_kusk_OMG518.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG520_v01_CONTENT_001,OMG520_CONTENT_001,baseline,OMG520,OMG520_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG520,Klinisk utbildning med fokus på komplexa omvårdnadsbehov,1,"ledarskap, ledarstilar och sjuksköterskan som ledare i olika vårdkontexter",ledning/organisation,ledarskap,Kurs8_kusk_OMG520.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG520_v01_CONTENT_002,OMG520_CONTENT_002,baseline,OMG520,OMG520_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG520,Klinisk utbildning med fokus på komplexa omvårdnadsbehov,2,konflikter och konflikthantering,missing,missing,Kurs8_kusk_OMG520.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG520_v01_CONTENT_003,OMG520_CONTENT_003,baseline,OMG520,OMG520_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG520,Klinisk utbildning med fokus på komplexa omvårdnadsbehov,3,akut omhändertagande enligt ABCDE-principen,akut omhändertagande,ABCDE,Kurs8_kusk_OMG520.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG520_v01_CONTENT_004,OMG520_CONTENT_004,baseline,OMG520,OMG520_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG520,Klinisk utbildning med fokus på komplexa omvårdnadsbehov,4,"rapportering enligt SBAR (Situation, Bakgrund, Aktuell bedömning,",kommunikation/rapportering,SBAR,Kurs8_kusk_OMG520.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG520_v01_CONTENT_005,OMG520_CONTENT_005,baseline,OMG520,OMG520_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG520,Klinisk utbildning med fokus på komplexa omvårdnadsbehov,5,Rekommendation),missing,missing,Kurs8_kusk_OMG520.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG520_v01_CONTENT_006,OMG520_CONTENT_006,baseline,OMG520,OMG520_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG520,Klinisk utbildning med fokus på komplexa omvårdnadsbehov,6,VFU (verksamhetsförlagd utbildning),VFU/klinisk utbildning,VFU; verksamhetsförlagd utbildning,Kurs8_kusk_OMG520.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG520_v01_CONTENT_007,OMG520_CONTENT_007,baseline,OMG520,OMG520_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG520,Klinisk utbildning med fokus på komplexa omvårdnadsbehov,7,omvårdnad i komplexa vårdsituationer,missing,missing,Kurs8_kusk_OMG520.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG520_v01_CONTENT_008,OMG520_CONTENT_008,baseline,OMG520,OMG520_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG520,Klinisk utbildning med fokus på komplexa omvårdnadsbehov,8,"professionellt, etiskt förhållningssätt",missing,missing,Kurs8_kusk_OMG520.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG520_v01_CONTENT_009,OMG520_CONTENT_009,baseline,OMG520,OMG520_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG520,Klinisk utbildning med fokus på komplexa omvårdnadsbehov,9,professionell kommunikation,kommunikation,kommunikation,Kurs8_kusk_OMG520.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG520_v01_CONTENT_010,OMG520_CONTENT_010,baseline,OMG520,OMG520_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG520,Klinisk utbildning med fokus på komplexa omvårdnadsbehov,10,omvårdnadsprocessen,omvårdnadsprocessen,omvårdnadsprocessen,Kurs8_kusk_OMG520.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG520_v01_CONTENT_011,OMG520_CONTENT_011,baseline,OMG520,OMG520_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG520,Klinisk utbildning med fokus på komplexa omvårdnadsbehov,11,rapportering och dokumentation,dokumentation,dokumentation,Kurs8_kusk_OMG520.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG520_v01_CONTENT_012,OMG520_CONTENT_012,baseline,OMG520,OMG520_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG520,Klinisk utbildning med fokus på komplexa omvårdnadsbehov,12,författningar,juridik/författningar,författningar,Kurs8_kusk_OMG520.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG520_v01_CONTENT_013,OMG520_CONTENT_013,baseline,OMG520,OMG520_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG520,Klinisk utbildning med fokus på komplexa omvårdnadsbehov,13,"patientsäker läkemedelshantering, undersökning och behandling",patientsäkerhet,patientsäker,Kurs8_kusk_OMG520.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG520_v01_CONTENT_014,OMG520_CONTENT_014,baseline,OMG520,OMG520_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG520,Klinisk utbildning med fokus på komplexa omvårdnadsbehov,14,vårdskador,missing,missing,Kurs8_kusk_OMG520.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG520_v01_CONTENT_015,OMG520_CONTENT_015,baseline,OMG520,OMG520_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG520,Klinisk utbildning med fokus på komplexa omvårdnadsbehov,15,"självkännedom, noggrannhs",missing,missing,Kurs8_kusk_OMG520.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG520_v01_CONTENT_016,OMG520_CONTENT_016,baseline,OMG520,OMG520_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG520,Klinisk utbildning med fokus på komplexa omvårdnadsbehov,16,pålitlighet och omdöme i yrkesrollen,missing,missing,Kurs8_kusk_OMG520.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG520_v01_CONTENT_017,OMG520_CONTENT_017,baseline,OMG520,OMG520_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG520,Klinisk utbildning med fokus på komplexa omvårdnadsbehov,17,individuell vårdplanering,missing,missing,Kurs8_kusk_OMG520.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG520_v01_CONTENT_018,OMG520_CONTENT_018,baseline,OMG520,OMG520_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG520,Klinisk utbildning med fokus på komplexa omvårdnadsbehov,18,specifik omvårdnad,missing,missing,Kurs8_kusk_OMG520.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG520_v01_CONTENT_019,OMG520_CONTENT_019,baseline,OMG520,OMG520_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG520,Klinisk utbildning med fokus på komplexa omvårdnadsbehov,19,likabehandling inom vården,likabehandling,likabehandling,Kurs8_kusk_OMG520.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG520_v01_CONTENT_020,OMG520_CONTENT_020,baseline,OMG520,OMG520_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG520,Klinisk utbildning med fokus på komplexa omvårdnadsbehov,20,reflektion,missing,missing,Kurs8_kusk_OMG520.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG520_v01_CONTENT_021,OMG520_CONTENT_021,baseline,OMG520,OMG520_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG520,Klinisk utbildning med fokus på komplexa omvårdnadsbehov,21,"Föreläsningar, klnisk färdighetsträning, Utteraturstudier, seminarier och",missing,missing,Kurs8_kusk_OMG520.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG520_v01_CONTENT_022,OMG520_CONTENT_022,baseline,OMG520,OMG520_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG520,Klinisk utbildning med fokus på komplexa omvårdnadsbehov,22,verksamhetsförlagd utbildning.,VFU/klinisk utbildning,verksamhetsförlagd utbildning,Kurs8_kusk_OMG520.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG520_v01_CONTENT_023,OMG520_CONTENT_023,baseline,OMG520,OMG520_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG520,Klinisk utbildning med fokus på komplexa omvårdnadsbehov,23,"I kursen ingår 10,5 hp klinisk utbildning i form av klinisk färdighetsträning",VFU/klinisk utbildning,klinisk utbildning,Kurs8_kusk_OMG520.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG520_v01_CONTENT_024,OMG520_CONTENT_024,baseline,OMG520,OMG520_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG520,Klinisk utbildning med fokus på komplexa omvårdnadsbehov,24,"(1,5 hp) samt verksamhetsförlagd utbildning (9 hp).",VFU/klinisk utbildning,verksamhetsförlagd utbildning,Kurs8_kusk_OMG520.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG520_v01_CONTENT_025,OMG520_CONTENT_025,baseline,OMG520,OMG520_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG520,Klinisk utbildning med fokus på komplexa omvårdnadsbehov,25,Avslutad eftergymnasial sjuksköterskeutbildning från land utanför EU/EES,missing,missing,Kurs8_kusk_OMG520.pdf,medium,extraction_method=ocr_swe_70dpi_cached
MVG201_v01_CONTENT_001,MVG201_CONTENT_001,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,1,mänskliga rättigheter,mänskliga rättigheter,mänskliga rättigheter,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_CONTENT_002,MVG201_CONTENT_002,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,2,människosyn,missing,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_CONTENT_003,MVG201_CONTENT_003,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,3,värdegrund för omvårdnad,missing,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_CONTENT_004,MVG201_CONTENT_004,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,4,de fyra centrala principerna för medicinsk etik,etik,etik,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_CONTENT_005,MVG201_CONTENT_005,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,5,"förhållningssätt, bemötande, empati och självkännedom",missing,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_CONTENT_006,MVG201_CONTENT_006,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,6,organisation av hälso- och sjukvård samt vård- och omsorg i,missing,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_CONTENT_007,MVG201_CONTENT_007,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,7,Sverige,missing,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_CONTENT_008,MVG201_CONTENT_008,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,8,2026-03-18 11:38,missing,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_CONTENT_009,MVG201_CONTENT_009,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,9,MVG201,missing,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_CONTENT_010,MVG201_CONTENT_010,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,10,https://edu.hig.se/docs/sv/syllabus/course/MVG201?valid-from=2024-09-02,missing,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_CONTENT_011,MVG201_CONTENT_011,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,11,2/6,missing,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_CONTENT_012,MVG201_CONTENT_012,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,12,relevanta författningar,juridik/författningar,författningar,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_CONTENT_013,MVG201_CONTENT_013,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,13,vad som utmärker ett vetenskapligt förhållningssätt samt en,missing,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_CONTENT_014,MVG201_CONTENT_014,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,14,vetenskaplig artikel,missing,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_CONTENT_015,MVG201_CONTENT_015,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,15,kvalitativ samt kvantitativ forskningsansats,missing,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_CONTENT_016,MVG201_CONTENT_016,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,16,"forsknings- och forskaretik, referenshantering",forskaretik,forskaretik,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_CONTENT_017,MVG201_CONTENT_017,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,17,utvecklingspsykologi,missing,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_CONTENT_018,MVG201_CONTENT_018,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,18,cellbiologi,missing,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_CONTENT_019,MVG201_CONTENT_019,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,19,vävnads- och organtyper,missing,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_CONTENT_020,MVG201_CONTENT_020,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,20,nervsystemet,missing,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_CONTENT_021,MVG201_CONTENT_021,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,21,sinnena,missing,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_CONTENT_022,MVG201_CONTENT_022,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,22,rörelseapparaten,missing,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_CONTENT_023,MVG201_CONTENT_023,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,23,cirkulationssystemet,missing,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_CONTENT_024,MVG201_CONTENT_024,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,24,virus och bakteriers påverkan på människans hälsa och ohälsa,missing,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_CONTENT_025,MVG201_CONTENT_025,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,25,immunologi,missing,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_CONTENT_026,MVG201_CONTENT_026,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,26,vårdhygien: betydelse för att förhindra smittspridning och,vårdhygien,vårdhygien,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_CONTENT_027,MVG201_CONTENT_027,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,27,uppkomst av vårdrelaterade infektioner samt basala hygienrutiner,missing,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_CONTENT_028,MVG201_CONTENT_028,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,28,och klädregler,missing,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_CONTENT_029,MVG201_CONTENT_029,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,29,läkemedels och engångsmaterials påverkan på miljö,missing,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_CONTENT_030,MVG201_CONTENT_030,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,30,farmakologi,läkemedel/farmakologi,farmakologi,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_CONTENT_031,MVG201_CONTENT_031,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,31,evidensbegreppet,missing,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_CONTENT_032,MVG201_CONTENT_032,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,32,grundläggande omvårdnadsbehov,missing,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_CONTENT_033,MVG201_CONTENT_033,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,33,vanligt förekommande material vid såromläggning,missing,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_CONTENT_034,MVG201_CONTENT_034,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,34,vanligt förekommande hjälpmedel vid urin- och,missing,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_CONTENT_035,MVG201_CONTENT_035,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,35,avföringsinkontinens samt katetriseringsmaterial för urinblåsa,missing,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_CONTENT_036,MVG201_CONTENT_036,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,36,läkemedels beredningsformer och administreringssätt,missing,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
